file,line,kind,token,snippet,category,exception_ref
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,59,comment,,"// O saneamento tira o que a origem tira, e o acento fica (divergência anotada).",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,com,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,como,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,deles,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,letra,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,nao,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,recusado,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,63,string-literal,servico,"test('nome que não começa com letra é recusado, como no serviço deles', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,70,comment,,/**,,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,cada,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,com,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,duas,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,mesma,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,palavra,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/criar-regras-de-nome.test.ts,79,string-literal,telas,"test('a recusa é a mesma nas duas telas, com a palavra de cada uma', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,1,path,gestao,apps/gestao-vite/tests/csv-historico.test.ts,,
apps/gestao-vite/tests/csv-historico.test.ts,1,path,historico,apps/gestao-vite/tests/csv-historico.test.ts,,
apps/gestao-vite/tests/csv-historico.test.ts,3,identifier,colunas,"import { COLUNAS_CSV, celulaCsv, montarCsv } from '../src/lib/csv-historico.ts';",,
apps/gestao-vite/tests/csv-historico.test.ts,4,identifier,cartao,import type { CartaoHistorico } from '../src/componentes/lista-historico.tsx';,,
apps/gestao-vite/tests/csv-historico.test.ts,4,identifier,historico,import type { CartaoHistorico } from '../src/componentes/lista-historico.tsx';,,
apps/gestao-vite/tests/csv-historico.test.ts,6,comment,,/**,,
apps/gestao-vite/tests/csv-historico.test.ts,14,identifier,cartao,const cartao = (parcial: Partial<CartaoHistorico> = {}): CartaoHistorico => ({,,
apps/gestao-vite/tests/csv-historico.test.ts,14,identifier,parcial,const cartao = (parcial: Partial<CartaoHistorico> = {}): CartaoHistorico => ({,,
apps/gestao-vite/tests/csv-historico.test.ts,18,identifier,contato,"contato: 'Contato',",,
apps/gestao-vite/tests/csv-historico.test.ts,19,identifier,fila,"fila: 'Suporte',",,
apps/gestao-vite/tests/csv-historico.test.ts,20,identifier,atendente,"atendente: 'Ana',",,
apps/gestao-vite/tests/csv-historico.test.ts,22,identifier,primeira,"primeiraResposta: '01:22',",,
apps/gestao-vite/tests/csv-historico.test.ts,23,identifier,atendimento,"atendimento: '45:33',",,
apps/gestao-vite/tests/csv-historico.test.ts,24,identifier,texto,"statusTexto: 'Finalizada',",,
apps/gestao-vite/tests/csv-historico.test.ts,27,identifier,etiquetas,"etiquetas: [],",,
apps/gestao-vite/tests/csv-historico.test.ts,31,comment,,"/** Linhas do arquivo, já sem o BOM e sem a quebra final. */",,
apps/gestao-vite/tests/csv-historico.test.ts,36,string-literal,arquivo,"test('o arquivo começa com BOM', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,36,string-literal,com,"test('o arquivo começa com BOM', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,37,comment,,"/* Sem o BOM, o Excel em português abre o arquivo em latin-1 e todo nome",,
apps/gestao-vite/tests/csv-historico.test.ts,42,string-literal,cabecalho,"test('o cabeçalho traz as dez colunas, na ordem', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,42,string-literal,colunas,"test('o cabeçalho traz as dez colunas, na ordem', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,42,string-literal,dez,"test('o cabeçalho traz as dez colunas, na ordem', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,42,string-literal,ordem,"test('o cabeçalho traz as dez colunas, na ordem', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,43,identifier,cabecalho,const [cabecalho] = linhasDe(montarCsv([]));,,
apps/gestao-vite/tests/csv-historico.test.ts,48,string-literal,cabecalho,"test('sem conversa, sai só o cabeçalho', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,48,string-literal,conversa,"test('sem conversa, sai só o cabeçalho', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,48,string-literal,sai,"test('sem conversa, sai só o cabeçalho', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,48,string-literal,sem,"test('sem conversa, sai só o cabeçalho', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,49,comment,,/* Recorte vazio não pode gerar arquivo vazio: o gestor precisa ver as colunas,,
apps/gestao-vite/tests/csv-historico.test.ts,54,string-literal,abre,"test('ponto e vírgula dentro do campo não abre coluna nova', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,54,string-literal,campo,"test('ponto e vírgula dentro do campo não abre coluna nova', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,54,string-literal,coluna,"test('ponto e vírgula dentro do campo não abre coluna nova', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,54,string-literal,nao,"test('ponto e vírgula dentro do campo não abre coluna nova', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,54,string-literal,ponto,"test('ponto e vírgula dentro do campo não abre coluna nova', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,55,comment,,/* O separador é `;` porque é o separador de lista do Excel em português. Sem,,
apps/gestao-vite/tests/csv-historico.test.ts,58,identifier,contato,"const [, linha] = linhasDe(montarCsv([cartao({ contato: 'Silva; Souza' })]));",,
apps/gestao-vite/tests/csv-historico.test.ts,63,string-literal,aspas,"test('aspas do valor saem dobradas', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,63,string-literal,dobradas,"test('aspas do valor saem dobradas', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,63,string-literal,saem,"test('aspas do valor saem dobradas', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,63,string-literal,valor,"test('aspas do valor saem dobradas', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,69,string-literal,campo,"test('quebra de linha dentro do campo continua presa em um campo só', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,69,string-literal,quebra,"test('quebra de linha dentro do campo continua presa em um campo só', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,70,comment,,"/* Nome de contato colado do WhatsApp vem com `\n`. Fora das aspas, ele vira",,
apps/gestao-vite/tests/csv-historico.test.ts,73,identifier,contato,const csv = montarCsv([cartao({ contato: 'Ana\nSouza' })]);,,
apps/gestao-vite/tests/csv-historico.test.ts,75,comment,,// Só o `\r\n` separa registro; o `\n` solto fica dentro do campo.,,
apps/gestao-vite/tests/csv-historico.test.ts,79,string-literal,coluna,"test('as etiquetas viram uma coluna só, separadas por vírgula', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,79,string-literal,etiquetas,"test('as etiquetas viram uma coluna só, separadas por vírgula', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,79,string-literal,por,"test('as etiquetas viram uma coluna só, separadas por vírgula', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,79,string-literal,separadas,"test('as etiquetas viram uma coluna só, separadas por vírgula', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,80,identifier,etiquetas,"const [, linha] = linhasDe(montarCsv([cartao({ etiquetas: ['Elogio', 'Reclamação'] })]));",,
apps/gestao-vite/tests/csv-historico.test.ts,84,string-literal,cada,"test('cada conversa é uma linha', () => {",,
apps/gestao-vite/tests/csv-historico.test.ts,84,string-literal,conversa,"test('cada conversa é uma linha', () => {",,
apps/gestao-vite/tests/desk-url.test.ts,1,path,gestao,apps/gestao-vite/tests/desk-url.test.ts,,
apps/gestao-vite/tests/desk-url.test.ts,3,identifier,conversa,import { urlDaConversaNoDesk } from '../src/lib/desk-url.ts';,,
apps/gestao-vite/tests/desk-url.test.ts,5,string-literal,abre,"test('abre a conversa do monitoramento na rota do Desk', () => {",,
apps/gestao-vite/tests/desk-url.test.ts,5,string-literal,conversa,"test('abre a conversa do monitoramento na rota do Desk', () => {",,
apps/gestao-vite/tests/desk-url.test.ts,5,string-literal,monitoramento,"test('abre a conversa do monitoramento na rota do Desk', () => {",,
apps/gestao-vite/tests/encerramento.test.ts,1,path,encerramento,apps/gestao-vite/tests/encerramento.test.ts,,
apps/gestao-vite/tests/encerramento.test.ts,1,path,gestao,apps/gestao-vite/tests/encerramento.test.ts,,
apps/gestao-vite/tests/encerramento.test.ts,3,identifier,confirmar,import { encerramentoPodeConfirmar } from '../../../packages/ui/src/regras-encerramento';,,
apps/gestao-vite/tests/encerramento.test.ts,3,identifier,encerramento,import { encerramentoPodeConfirmar } from '../../../packages/ui/src/regras-encerramento';,,
